cliente_id,idade,renda_familiar,regiao,escolaridade,tem_negocio_proprio,score_credito,data_cadastro,usa_orientacao_financeira,perfil
4071,28,2671.67,Zona Oeste,Médio,True,519,2024-03-15,True,B2
4072,44,1740.52,Zona Norte,Médio,False,380,2024-01-01,False,C3
4073,52,1084.53,Grande ABC,Médio,False,469,2024-05-27,False,C2
4074,53,4081.68,Grande ABC,Fundamental,False,461,2024-12-11,False,B2
4075,47,2789.94,Zona Norte,Médio,True,507,2024-05-30,False,B2
4076,35,7877.81,Zona Oeste,Médio,False,426,2024-11-08,False,A2
4077,36,4692.86,Zona Sul,Superior,True,484,2024-12-16,False,B2
4078,37,4731.67,Zona Leste,Superior,False,351,2024-12-21,True,B3
4079,36,1715.36,Grande ABC,Superior,False,430,2024-09-14,True,C2
4080,47,2250.38,Grande ABC,Médio,False,521,2024-06-08,True,C2
4081,44,2194.01,Grande ABC,Superior,False,597,2024-08-20,True,C2
4082,53,1164.44,Grande ABC,Fundamental,False,522,2024-03-26,True,C2
4083,46,3022.54,Zona Leste,Médio,False,471,2024-04-17,True,B2
4084,26,2466.55,Zona Norte,Médio,False,476,2024-01-11,False,C2
4085,47,1164.74,Zona Norte,Fundamental,False,641,2024-07-13,True,C2
4086,52,3449.57,Zona Leste,Médio,False,466,2024-03-29,True,B2
4087,33,2043.18,Zona Norte,Técnico,False,487,2024-11-01,True,C2
4088,44,3855.6,Zona Norte,Superior,False,535,2024-08-17,True,B2
4089,42,857.7,Zona Sul,Médio,False,480,2024-10-15,True,C2
4090,39,1125.78,Zona Leste,Médio,False,576,2024-05-03,True,C2
4091,42,1860.78,Zona Norte,Fundamental,True,405,2024-05-24,True,C2
4092,51,3053.08,Zona Leste,Médio,True,512,2024-05-03,True,B2
4093,28,2304.91,Zona Norte,Médio,False,477,2024-12-27,False,C2
4094,51,3134.77,Zona Sul,Fundamental,False,520,2024-08-20,False,B2
4095,52,2125.1,Zona Norte,Fundamental,True,447,2024-12-02,True,C2
4096,50,2852.03,Grande ABC,Superior,False,469,2024-03-18,False,B2
4097,28,2984.4,Zona Norte,Superior,False,349,2024-02-20,True,B3
4098,31,2040.63,Zona Oeste,Superior,True,503,2024-09-30,False,C2
4099,34,2659.64,Zona Leste,Médio,False,546,2024-07-16,True,B2
4100,41,2634.93,Zona Sul,Médio,False,389,2024-03-17,True,B3
4101,49,2272.52,Zona Leste,Superior,False,560,2024-12-03,True,C2
4102,31,2797.16,Zona Norte,Médio,True,477,2024-02-28,False,B2
4103,36,3066.45,Baixada,Médio,False,517,2024-08-13,False,B2
4104,53,2170.96,Zona Leste,Médio,False,474,2024-12-03,True,C2
4105,37,3433.93,Zona Leste,Médio,False,580,2024-06-18,True,B2
4106,33,1452.7,Zona Sul,Técnico,False,592,2024-07-03,True,C2
4107,46,954.81,Zona Norte,Superior,False,305,2024-04-23,True,C3
4108,45,3925.12,Zona Sul,Médio,False,529,2024-07-09,False,B2
4109,37,2832.6,Grande ABC,Médio,False,537,2024-03-29,False,B2
4110,35,2109.72,Zona Sul,Técnico,True,404,2024-01-25,True,C2
4111,53,2887.97,Zona Oeste,Superior,False,641,2024-03-23,False,B2
4112,34,1213.86,Zona Leste,Fundamental,False,570,2024-07-18,False,C2
4113,38,2087.98,Zona Oeste,Superior,True,621,2024-09-26,True,C2
4114,43,1363.17,Zona Oeste,Médio,True,562,2024-06-15,True,C2
4115,27,1206.97,Zona Oeste,Técnico,True,472,2024-03-03,False,C2
4116,52,1504.88,Zona Norte,Fundamental,False,531,2024-07-04,True,C2
4117,43,1995.68,Zona Sul,Fundamental,False,517,2024-10-05,True,C2
4118,25,3540.42,Zona Norte,Fundamental,True,577,2024-11-18,False,B2
4119,36,7639.55,Zona Norte,Fundamental,True,428,2024-09-01,False,A2
4120,40,1906.63,Zona Sul,Fundamental,True,644,2024-04-04,True,C2
4121,51,2498.85,Zona Leste,Médio,False,612,2024-10-24,True,C2
4122,31,3332.5,Zona Sul,Fundamental,True,464,2024-07-27,True,B2
4123,44,2016.71,Zona Sul,Fundamental,True,507,2024-11-05,True,C2
4124,28,3649.0,Zona Norte,Médio,False,509,2024-07-11,True,B2
4125,45,1888.27,Zona Norte,Médio,True,482,2024-02-21,False,C2
4126,47,5363.08,Zona Sul,Médio,False,502,2024-09-03,False,A2
4127,41,3162.48,Zona Norte,Fundamental,False,503,2024-01-12,True,B2
4128,27,1819.97,Zona Sul,Médio,False,497,2024-09-07,False,C2
4129,38,2678.81,Zona Sul,Técnico,False,499,2024-10-23,True,B2
4130,28,2236.0,Zona Sul,Médio,True,514,2024-03-03,False,C2
4131,40,4153.88,Zona Sul,Médio,True,430,2024-07-04,True,B2
4132,47,2347.51,Zona Sul,Médio,True,537,2024-09-05,True,C2
4133,35,1289.52,Zona Leste,Superior,True,483,2024-05-16,True,C2
4134,26,1579.82,Zona Leste,Superior,True,413,2024-12-06,True,C2
4135,49,3632.15,Grande ABC,Fundamental,True,410,2024-07-07,True,B2
4136,29,1718.04,Grande ABC,Superior,True,523,2024-10-04,True,C2
4137,49,2250.37,Zona Oeste,Médio,False,439,2024-09-16,False,C2
4138,29,2988.88,Zona Leste,Médio,False,651,2024-12-14,False,B1
4139,49,4141.86,Zona Sul,Superior,False,478,2024-01-01,True,B2
4140,36,2798.09,Zona Sul,Fundamental,False,688,2024-11-27,False,B1
4141,30,2342.21,Baixada,Médio,True,424,2024-03-26,True,C2
4142,40,1683.65,Zona Leste,Médio,False,575,2024-01-06,True,C2
4143,36,2498.45,Zona Norte,Médio,False,533,2024-05-24,False,C2
4144,38,1265.58,Grande ABC,Médio,False,526,2024-09-03,False,C2
4145,33,2245.75,Grande ABC,Médio,False,593,2024-02-20,False,C2
4146,52,1145.09,Zona Norte,Fundamental,True,401,2024-03-11,False,C2
4147,48,2071.65,Zona Sul,Fundamental,True,553,2024-04-17,False,C2
4148,28,1042.7,Zona Oeste,Superior,False,468,2024-09-10,True,C2
4149,35,1702.29,Zona Oeste,Fundamental,False,589,2024-03-27,True,C2
4150,29,3012.44,Zona Sul,Fundamental,False,540,2024-09-13,False,B2
4151,27,2081.37,Zona Oeste,Médio,False,538,2024-03-04,False,C2
4152,38,4580.59,Zona Leste,Médio,False,537,2024-07-18,False,B2
4153,44,1410.67,Zona Oeste,Fundamental,True,596,2024-12-30,False,C2
4154,43,5115.72,Zona Sul,Médio,False,580,2024-11-08,False,A2
4155,28,1491.41,Zona Oeste,Fundamental,True,569,2024-02-11,False,C2
4156,30,3453.67,Zona Oeste,Médio,False,574,2024-05-29,True,B2
4157,41,2269.24,Zona Leste,Médio,False,441,2024-03-01,True,C2
4158,41,1918.28,Zona Sul,Fundamental,False,577,2024-04-26,True,C2
4159,26,1438.83,Zona Leste,Fundamental,True,496,2024-12-29,False,C2
4160,42,1458.78,Baixada,Técnico,True,574,2024-06-11,False,C2
4161,26,2870.45,Zona Oeste,Técnico,False,361,2024-11-18,False,B3
4162,45,4498.19,Zona Oeste,Fundamental,True,549,2024-04-05,True,B2
4163,45,2310.62,Zona Oeste,Fundamental,False,638,2024-11-23,False,C2
4164,35,1141.75,Zona Leste,Médio,True,515,2024-03-26,False,C2
4165,40,1330.22,Zona Leste,Médio,True,589,2024-10-19,True,C2
4166,37,5954.56,Zona Norte,Superior,False,612,2024-05-23,False,A2
4167,53,3152.2,Grande ABC,Fundamental,True,384,2024-01-08,True,B3
4168,42,1630.76,Grande ABC,Médio,True,443,2024-07-23,False,C2
4169,37,1322.97,Zona Norte,Médio,False,693,2024-09-02,True,C1
4170,30,2576.58,Zona Leste,Fundamental,True,529,2024-04-01,True,B2
4171,38,4605.89,Grande ABC,Técnico,False,695,2024-03-08,True,B1
4172,42,2171.78,Zona Norte,Médio,False,603,2024-08-23,True,C2
4173,37,2681.57,Zona Sul,Médio,False,406,2024-11-24,False,B2
4174,42,2145.56,Zona Oeste,Fundamental,True,750,2024-02-15,False,C1
4175,43,2971.3,Grande ABC,Superior,False,451,2024-12-23,True,B2
4176,43,1595.75,Zona Norte,Médio,False,592,2024-10-21,True,C2
4177,41,1083.17,Zona Leste,Fundamental,True,522,2024-02-26,False,C2
4178,39,5403.15,Zona Leste,Fundamental,False,410,2024-05-22,True,A2
4179,28,4684.42,Baixada,Fundamental,False,367,2024-05-01,False,B3
4180,40,2455.8,Zona Sul,Médio,False,542,2024-04-13,True,C2
4181,26,2517.18,Zona Norte,Fundamental,False,511,2024-07-04,True,B2
4182,33,3621.18,Zona Sul,Médio,True,466,2024-07-15,True,B2
4183,49,2570.95,Zona Sul,Fundamental,False,483,2024-11-30,True,B2
4184,40,1575.12,Zona Oeste,Técnico,True,524,2024-12-14,True,C2
4185,31,3046.54,Zona Sul,Médio,True,465,2024-01-18,True,B2
4186,42,1086.15,Zona Norte,Médio,False,521,2024-02-28,True,C2
4187,30,2275.56,Zona Sul,Médio,False,479,2024-07-25,True,C2
4188,49,2741.92,Zona Leste,Superior,False,507,2024-03-31,False,B2
4189,29,5470.94,Zona Leste,Fundamental,True,579,2024-12-21,True,A2
4190,49,2002.66,Zona Norte,Médio,True,664,2024-07-14,True,C1
4191,42,4840.19,Zona Norte,Médio,False,445,2024-10-05,False,B2
4192,49,2195.54,Zona Sul,Médio,True,604,2024-11-10,True,C2
4193,25,1068.78,Grande ABC,Médio,True,446,2024-03-20,True,C2
4194,30,3647.16,Grande ABC,Médio,True,529,2024-08-21,True,B2
4195,39,3363.35,Baixada,Técnico,False,531,2024-01-03,False,B2
4196,41,2628.78,Grande ABC,Médio,True,478,2024-03-20,True,B2
4197,32,3172.9,Grande ABC,Fundamental,False,467,2024-10-26,False,B2
4198,36,3418.18,Zona Oeste,Fundamental,False,546,2024-12-28,True,B2
4199,38,2480.95,Zona Oeste,Médio,True,526,2024-06-15,False,C2
4200,42,1866.78,Zona Oeste,Fundamental,False,556,2024-01-05,True,C2
4201,42,1901.44,Zona Norte,Médio,False,403,2024-11-21,False,C2
4202,36,3221.93,Zona Oeste,Fundamental,False,525,2024-06-30,False,B2
4203,38,3152.82,Zona Leste,Fundamental,True,521,2024-03-22,True,B2
4204,54,3778.54,Zona Oeste,Médio,False,619,2024-01-23,True,B2
4205,42,6514.65,Zona Sul,Superior,False,608,2024-06-28,False,A2
4206,51,1426.22,Zona Leste,Médio,True,640,2024-11-16,True,C2
4207,41,3097.88,Zona Oeste,Médio,True,471,2024-05-20,True,B2
4208,40,3333.51,Zona Norte,Fundamental,False,626,2024-08-27,True,B2
4209,36,4804.11,Zona Norte,Técnico,True,517,2024-09-26,False,B2
4210,45,2507.55,Zona Norte,Médio,True,615,2024-04-04,True,B2
4211,53,1818.83,Zona Norte,Médio,False,433,2024-03-13,False,C2
4212,30,5422.48,Zona Oeste,Fundamental,True,497,2024-08-19,False,A2
4213,47,4611.24,Zona Sul,Médio,True,569,2024-12-13,True,B2
4214,32,2493.64,Zona Oeste,Médio,True,478,2024-06-27,False,C2
4215,39,2768.47,Zona Oeste,Superior,False,423,2024-09-16,True,B2
4216,38,876.14,Zona Oeste,Superior,False,473,2024-05-30,False,C2
4217,31,2081.87,Zona Sul,Médio,False,547,2024-09-08,True,C2
4218,45,1823.41,Zona Sul,Médio,False,458,2024-08-06,False,C2
4219,44,5556.97,Zona Sul,Fundamental,True,519,2024-08-22,True,A2
4220,36,2171.55,Zona Norte,Superior,True,406,2024-03-29,True,C2
4221,29,2839.87,Grande ABC,Médio,False,725,2024-03-01,True,B1
4222,42,2367.56,Grande ABC,Médio,True,421,2024-10-01,True,C2
4223,35,3115.78,Zona Oeste,Fundamental,True,594,2024-07-23,True,B2
4224,40,1401.89,Zona Leste,Técnico,True,584,2024-01-07,True,C2
4225,40,2470.71,Zona Sul,Fundamental,False,667,2024-09-07,False,C1
4226,52,5350.81,Zona Oeste,Fundamental,True,402,2024-06-25,True,A2
4227,43,1816.36,Zona Sul,Fundamental,False,445,2024-08-11,False,C2
4228,40,3176.97,Zona Norte,Médio,False,623,2024-01-18,True,B2
4229,48,1847.15,Grande ABC,Superior,True,368,2024-06-13,True,C3
4230,48,4385.92,Zona Leste,Superior,False,443,2024-02-21,True,B2
4231,53,1440.95,Zona Sul,Médio,False,547,2024-11-12,False,C2
4232,28,2556.13,Zona Norte,Técnico,False,556,2024-06-03,True,B2
4233,42,4177.21,Zona Leste,Médio,False,312,2024-03-01,True,B3
4234,45,2144.37,Zona Norte,Superior,False,501,2024-06-28,True,C2
4235,54,2853.41,Baixada,Superior,True,613,2024-07-14,False,B2
4236,36,2087.0,Zona Leste,Médio,False,579,2024-08-14,False,C2
4237,43,1474.0,Zona Norte,Fundamental,True,343,2024-12-26,True,C3
4238,32,6255.73,Zona Leste,Médio,False,591,2024-03-13,True,A2
4239,49,3222.07,Zona Norte,Médio,True,543,2024-02-02,True,B2
4240,48,2615.71,Zona Sul,Técnico,False,660,2024-01-08,True,B1
4241,28,2245.57,Zona Sul,Fundamental,True,523,2024-11-14,False,C2
4242,28,3886.3,Zona Sul,Médio,False,514,2024-11-20,False,B2
4243,35,1089.98,Zona Leste,Médio,False,552,2024-08-09,True,C2
4244,47,1899.26,Zona Oeste,Fundamental,False,519,2024-01-05,False,C2
4245,46,1220.27,Zona Norte,Fundamental,False,650,2024-01-05,True,C2
4246,30,1346.6,Zona Sul,Técnico,False,630,2024-12-26,False,C2
4247,48,2027.12,Zona Norte,Médio,False,585,2024-11-26,False,C2
4248,38,1771.48,Zona Oeste,Superior,False,484,2024-06-17,True,C2
4249,31,1388.89,Grande ABC,Fundamental,False,601,2024-04-28,True,C2
4250,33,2967.4,Zona Leste,Médio,True,534,2024-12-18,True,B2
4251,34,1484.04,Zona Norte,Fundamental,False,580,2024-04-23,False,C2
4252,41,1561.38,Zona Leste,Superior,True,456,2024-03-01,False,C2
4253,33,932.83,Zona Sul,Fundamental,False,591,2024-08-25,True,C2
4254,47,2288.74,Zona Leste,Médio,True,570,2024-08-22,True,C2
4255,41,2361.22,Grande ABC,Médio,True,530,2024-10-21,False,C2
4256,44,2706.1,Zona Norte,Fundamental,False,438,2024-07-27,True,B2
4257,42,3959.66,Grande ABC,Superior,False,494,2024-11-27,True,B2
4258,31,2405.14,Zona Oeste,Técnico,False,584,2024-09-15,False,C2
4259,39,1684.07,Zona Leste,Fundamental,True,639,2024-10-30,True,C2
4260,25,3708.2,Zona Norte,Fundamental,False,626,2024-01-16,True,B2
4261,36,3733.8,Zona Sul,Médio,True,539,2024-02-23,False,B2
4262,52,3516.0,Zona Leste,Fundamental,True,334,2024-08-12,True,B3
4263,42,1995.34,Zona Leste,Fundamental,True,609,2024-04-07,True,C2
4264,37,2885.49,Zona Sul,Superior,False,458,2024-01-18,True,B2
4265,48,3523.17,Zona Sul,Médio,True,521,2024-11-26,True,B2
4266,38,3980.05,Zona Norte,Médio,True,629,2024-06-01,False,B2
4267,42,2834.91,Zona Norte,Fundamental,False,487,2024-06-04,True,B2
4268,32,4643.98,Zona Norte,Médio,True,582,2024-11-17,True,B2
4269,32,2537.42,Zona Sul,Médio,False,597,2024-09-15,True,B2
4270,28,2153.34,Zona Norte,Fundamental,True,686,2024-12-21,True,C1
4271,43,2849.17,Zona Oeste,Médio,True,697,2024-12-24,False,B1
4272,52,3550.7,Zona Leste,Fundamental,False,519,2024-11-01,True,B2
4273,26,6251.71,Zona Leste,Superior,True,456,2024-05-10,False,A2
4274,41,2820.69,Zona Oeste,Médio,False,638,2024-11-23,True,B2
4275,48,1687.37,Zona Oeste,Técnico,True,581,2024-05-15,False,C2
4276,54,2351.63,Zona Norte,Fundamental,True,372,2024-05-01,True,C3
4277,35,1578.03,Zona Sul,Técnico,True,547,2024-11-11,False,C2
4278,31,2051.57,Zona Oeste,Médio,True,454,2024-11-20,True,C2
4279,46,4054.1,Zona Norte,Médio,True,372,2024-04-09,True,B3
4280,49,2577.42,Zona Oeste,Médio,True,483,2024-09-18,True,B2
4281,52,2757.39,Zona Sul,Fundamental,True,420,2024-06-26,False,B2
4282,52,2029.38,Zona Leste,Médio,True,668,2024-01-07,True,C1
4283,38,1308.19,Zona Leste,Fundamental,True,470,2024-08-27,True,C2
4284,33,1265.28,Zona Leste,Superior,True,674,2024-12-20,True,C1
4285,30,1108.61,Zona Oeste,Fundamental,True,519,2024-09-23,False,C2
4286,30,1823.76,Zona Sul,Superior,True,453,2024-02-25,True,C2
4287,40,2566.68,Zona Leste,Técnico,False,410,2024-12-10,True,B2
4288,29,1979.73,Zona Leste,Médio,False,483,2024-06-15,True,C2
4289,35,4237.55,Zona Leste,Técnico,True,523,2024-07-24,False,B2
4290,31,1986.33,Baixada,Médio,True,614,2024-03-08,True,C2
4291,43,1304.53,Grande ABC,Médio,False,503,2024-07-30,False,C2
4292,45,4436.22,Zona Oeste,Fundamental,False,519,2024-01-05,False,B2
4293,29,1304.76,Zona Leste,Técnico,False,489,2024-10-13,False,C2
4294,43,4457.24,Zona Norte,Médio,True,498,2024-04-01,True,B2
4295,37,3590.65,Zona Sul,Técnico,True,543,2024-08-20,False,B2
4296,27,2428.12,Zona Norte,Superior,True,447,2024-02-27,False,C2
4297,25,2237.15,Baixada,Médio,True,424,2024-07-13,True,C2
4298,34,2378.51,Zona Sul,Fundamental,False,546,2024-08-24,True,C2
4299,28,1526.09,Grande ABC,Fundamental,False,587,2024-05-17,True,C2
4300,50,1653.57,Zona Leste,Fundamental,True,622,2024-06-07,False,C2
4301,27,1909.25,Zona Oeste,Superior,False,406,2024-10-31,True,C2
4302,34,1503.92,Zona Sul,Fundamental,True,389,2024-02-05,True,C3
4303,44,1515.29,Zona Sul,Médio,False,477,2024-10-31,False,C2
4304,54,4521.48,Zona Sul,Técnico,True,584,2024-10-04,True,B2
4305,38,2119.34,Zona Leste,Fundamental,True,479,2024-09-13,False,C2
4306,45,1279.02,Zona Norte,Superior,False,596,2024-07-27,True,C2
4307,28,6790.36,Zona Leste,Fundamental,True,443,2024-05-16,False,A2
4308,29,3063.05,Grande ABC,Técnico,False,538,2024-11-04,True,B2
4309,43,3711.22,Zona Sul,Médio,True,636,2024-11-27,True,B2
4310,31,5935.1,Zona Norte,Médio,True,499,2024-10-07,False,A2
4311,37,3271.48,Zona Leste,Fundamental,False,549,2024-08-27,True,B2
4312,40,2538.49,Zona Sul,Médio,True,572,2024-07-17,False,B2
4313,36,1558.9,Zona Norte,Fundamental,False,532,2024-08-12,False,C2
4314,40,4044.79,Zona Norte,Fundamental,True,492,2024-03-09,True,B2
4315,41,3768.78,Zona Oeste,Fundamental,False,399,2024-06-14,True,B3
4316,38,2460.67,Zona Leste,Médio,False,669,2024-08-09,True,C1
4317,49,1863.85,Zona Sul,Superior,False,442,2024-01-19,True,C2
4318,26,1789.0,Zona Leste,Superior,False,489,2024-07-01,True,C2
4319,33,4257.55,Zona Norte,Fundamental,True,469,2024-11-19,True,B2
4320,32,1283.72,Zona Oeste,Fundamental,False,561,2024-07-24,True,C2
4321,36,1768.57,Zona Sul,Médio,False,399,2024-08-09,True,C3
4322,33,3837.62,Grande ABC,Médio,False,636,2024-12-11,True,B2
4323,31,4971.11,Zona Norte,Médio,False,544,2024-04-21,True,B2
4324,53,5009.61,Baixada,Médio,True,417,2024-09-14,True,A2
4325,30,2232.7,Zona Leste,Fundamental,False,449,2024-12-24,True,C2
4326,48,4611.77,Zona Sul,Técnico,True,553,2024-02-24,True,B2
4327,35,1532.86,Zona Sul,Médio,True,492,2024-01-09,True,C2
4328,31,5259.72,Zona Norte,Superior,True,555,2024-03-15,False,A2
4329,41,4926.64,Zona Sul,Fundamental,False,518,2024-09-19,False,B2
4330,38,2406.64,Zona Leste,Técnico,True,637,2024-03-30,False,C2
4331,38,3059.59,Zona Oeste,Médio,True,462,2024-02-07,False,B2
4332,36,3102.83,Zona Sul,Fundamental,False,636,2024-11-03,True,B2
4333,40,2842.25,Zona Norte,Médio,False,507,2024-09-10,True,B2
4334,40,2917.37,Baixada,Médio,False,559,2024-05-03,False,B2
4335,25,2282.34,Zona Norte,Fundamental,False,562,2024-07-20,False,C2
4336,39,4516.73,Zona Norte,Médio,False,407,2024-01-12,False,B2
4337,41,2779.13,Zona Leste,Médio,False,541,2024-09-18,False,B2
4338,43,3915.35,Zona Norte,Médio,False,539,2024-12-17,False,B2
4339,28,8000.0,Zona Sul,Médio,False,545,2024-07-24,False,A2
4340,32,2546.35,Grande ABC,Médio,False,439,2024-06-02,True,B2
4341,29,3153.37,Zona Norte,Médio,True,587,2024-09-15,True,B2
4342,35,2325.31,Grande ABC,Médio,False,450,2024-04-02,True,C2
4343,31,1250.21,Zona Norte,Superior,True,459,2024-04-04,True,C2
4344,41,3354.63,Grande ABC,Médio,False,430,2024-04-30,True,B2
4345,38,951.94,Zona Sul,Médio,False,642,2024-10-13,True,C2
4346,29,1324.95,Zona Sul,Médio,False,562,2024-07-22,True,C2
4347,54,2322.41,Zona Norte,Médio,False,457,2024-08-01,True,C2
4348,25,2852.05,Zona Oeste,Fundamental,True,606,2024-11-03,True,B2
4349,41,2124.75,Baixada,Médio,False,459,2024-05-17,True,C2
4350,54,2045.01,Zona Sul,Médio,True,560,2024-12-12,True,C2
4351,28,1680.13,Zona Norte,Superior,False,478,2024-07-01,False,C2
4352,25,1634.07,Zona Norte,Médio,False,451,2024-04-21,False,C2
4353,28,1798.47,Zona Leste,Fundamental,False,597,2024-09-12,False,C2
4354,39,2399.72,Grande ABC,Superior,False,509,2024-04-29,True,C2
4355,39,4590.76,Zona Leste,Técnico,False,484,2024-10-02,True,B2
4356,31,1960.03,Zona Oeste,Técnico,True,489,2024-06-01,True,C2
4357,45,2442.04,Grande ABC,Superior,False,520,2024-02-10,True,C2
4358,43,1728.16,Grande ABC,Médio,False,543,2024-09-17,True,C2
4359,36,3348.24,Zona Leste,Fundamental,False,718,2024-06-05,True,B1
4360,43,3977.23,Zona Norte,Médio,False,684,2024-04-27,False,B1
4361,41,2629.85,Zona Oeste,Superior,False,507,2024-06-11,False,B2
4362,36,6717.64,Zona Sul,Médio,True,473,2024-01-02,True,A2
4363,28,6179.09,Grande ABC,Médio,True,542,2024-10-29,False,A2
4364,36,2835.91,Zona Oeste,Médio,False,493,2024-05-21,False,B2
4365,53,5049.33,Zona Norte,Médio,False,506,2024-01-10,True,A2
4366,30,1160.96,Zona Sul,Médio,False,602,2024-05-16,True,C2
4367,28,2172.97,Zona Leste,Superior,False,443,2024-06-14,True,C2
4368,51,1074.51,Zona Sul,Fundamental,False,474,2024-03-27,True,C2
4369,41,2172.32,Baixada,Médio,True,381,2024-08-03,True,C3
4370,43,3875.32,Zona Norte,Médio,True,601,2024-11-23,True,B2
4371,47,1429.99,Zona Norte,Fundamental,False,489,2024-02-08,True,C2
4372,26,1476.23,Zona Leste,Técnico,False,505,2024-06-05,True,C2
4373,37,2719.81,Zona Norte,Médio,False,521,2024-06-24,False,B2
4374,45,3248.17,Zona Leste,Médio,False,432,2024-04-04,True,B2
4375,35,1707.4,Zona Leste,Fundamental,False,338,2024-10-15,True,C3
4376,27,1941.36,Zona Norte,Médio,False,579,2024-05-29,False,C2
4377,41,1114.82,Zona Norte,Fundamental,False,579,2024-07-29,True,C2
4378,35,2515.22,Zona Sul,Fundamental,False,520,2024-10-02,True,B2
4379,39,1760.49,Baixada,Fundamental,False,602,2024-11-04,False,C2
4380,26,3159.58,Zona Norte,Médio,True,470,2024-10-11,False,B2
4381,34,1275.78,Grande ABC,Superior,False,500,2024-06-09,False,C2
4382,43,4672.46,Zona Sul,Médio,False,530,2024-12-20,True,B2
4383,26,2133.82,Zona Oeste,Fundamental,True,487,2024-11-04,True,C2
4384,31,3000.1,Zona Sul,Fundamental,True,557,2024-08-20,True,B2
4385,29,2456.61,Zona Leste,Fundamental,False,611,2024-06-10,False,C2
4386,43,2666.97,Grande ABC,Médio,False,574,2024-11-14,True,B2
4387,30,4603.55,Zona Sul,Superior,False,570,2024-05-30,True,B2
4388,39,2508.7,Zona Leste,Fundamental,False,529,2024-04-24,True,B2
4389,35,3989.54,Zona Leste,Fundamental,True,431,2024-02-27,False,B2
4390,48,3428.25,Grande ABC,Fundamental,True,524,2024-05-28,True,B2
4391,28,2775.62,Zona Oeste,Médio,False,558,2024-04-15,True,B2
4392,52,2233.96,Zona Oeste,Médio,False,574,2024-04-14,True,C2
4393,53,3383.66,Zona Leste,Médio,True,557,2024-05-11,False,B2
4394,34,2852.22,Zona Norte,Fundamental,False,463,2024-03-31,False,B2
4395,50,1640.75,Zona Sul,Médio,False,521,2024-07-11,False,C2
4396,26,3726.09,Zona Norte,Fundamental,False,558,2024-04-27,False,B2
4397,43,2848.36,Zona Leste,Fundamental,False,588,2024-01-14,True,B2
4398,26,1087.53,Zona Leste,Médio,False,414,2024-08-07,False,C2
4399,32,3950.85,Zona Oeste,Médio,False,583,2024-02-18,False,B2
4400,35,3035.95,Zona Norte,Fundamental,False,438,2024-09-17,True,B2
4401,28,1144.24,Zona Leste,Médio,False,616,2024-03-23,True,C2
4402,53,3727.24,Zona Norte,Fundamental,False,482,2024-08-14,True,B2
